Run,Temps,A,B,AB,ABA,ABAB 
0,908.544,0.5,0.53,0,0,0
0,908.622,0.5,0.52,0,0,0
0,908.648,0.5,0.51,0,0,0
0,908.702,0.49,0.51,0,0,0
0,908.709,0.5,0.51,0,0,0
0,908.726,0.5,0.52,0,0,0
0,908.824,0.5,0.51,0,0,0
0,908.832,0.5,0.52,0,0,0
0,908.884,0.51,0.52,0,0,0
0,908.893,0.51,0.51,0,0,0
0,908.964,0.5,0.51,0,0,0
0,909.001,0.51,0.51,0,0,0
0,909.027,0.51,0.52,0,0,0
0,909.072,0.52,0.52,0,0,0
0,909.108,0.53,0.52,0,0,0
0,909.129,0.52,0.52,0,0,0
0,909.181,0.51,0.52,0,0,0
0,909.23,0.51,0.53,0,0,0
0,909.257,0.51,0.52,0,0,0
0,909.313,0.5,0.52,0,0,0
0,909.339,0.5,0.53,0,0,0
0,909.557,0.5,0.52,0,0,0
0,909.631,0.5,0.53,0,0,0
0,909.634,0.51,0.53,0,0,0
0,909.709,0.52,0.53,0,0,0
0,909.751,0.51,0.53,0,0,0
0,909.8,0.51,0.52,0,0,0
0,909.817,0.5,0.52,0,0,0
0,909.821,0.49,0.52,0,0,0
0,909.858,0.49,0.53,0,0,0
0,909.864,0.49,0.54,0,0,0
0,909.898,0.49,0.55,0,0,0
0,909.974,0.48,0.55,0,0,0
0,909.974,0.48,0.56,0,0,0
0,910.068,0.48,0.57,0,0,0
0,910.08,0.47,0.57,0,0,0
0,910.122,0.47,0.58,0,0,0
0,910.157,0.48,0.58,0,0,0
0,910.249,0.48,0.57,0,0,0
0,910.253,0.47,0.57,0,0,0
0,910.26,0.48,0.57,0,0,0
0,910.284,0.49,0.57,0,0,0
0,910.288,0.49,0.56,0,0,0
0,910.305,0.49,0.57,0,0,0
0,910.392,0.5,0.57,0,0,0
0,910.508,0.5,0.56,0,0,0
0,910.525,0.5,0.55,0,0,0
0,910.694,0.5,0.54,0,0,0
0,910.735,0.49,0.54,0,0,0
0,910.759,0.5,0.54,0,0,0
0,910.796,0.51,0.54,0,0,0
0,910.835,0.51,0.55,0,0,0
0,910.859,0.52,0.55,0,0,0
0,911.044,0.52,0.56,0,0,0
0,911.084,0.52,0.55,0,0,0
0,911.105,0.52,0.54,0,0,0
0,911.155,0.52,0.53,0,0,0
0,911.163,0.53,0.53,0,0,0
0,911.206,0.52,0.53,0,0,0
0,911.253,0.51,0.53,0,0,0
0,911.311,0.51,0.54,0,0,0
0,911.316,0.51,0.55,0,0,0
0,911.32,0.51,0.56,0,0,0
0,911.354,0.51,0.55,0,0,0
0,911.433,0.51,0.54,0,0,0
0,911.5,0.52,0.54,0,0,0
0,911.557,0.52,0.55,0,0,0
0,911.587,0.52,0.56,0,0,0
0,911.676,0.52,0.55,0,0,0
0,911.694,0.52,0.54,0,0,0
0,911.696,0.52,0.53,0,0,0
0,911.817,0.52,0.54,0,0,0
0,911.95,0.53,0.54,0,0,0
0,912.031,0.53,0.53,0,0,0
0,912.184,0.54,0.53,0,0,0
0,912.212,0.54,0.52,0,0,0
0,912.264,0.54,0.53,0,0,0
0,912.309,0.55,0.53,0,0,0
0,912.424,0.56,0.53,0,0,0
0,912.427,0.57,0.53,0,0,0
0,912.43,0.58,0.53,0,0,0
0,912.443,0.58,0.54,0,0,0
0,912.474,0.58,0.53,0,0,0
0,912.572,0.59,0.53,0,0,0
0,912.587,0.6,0.53,0,0,0
0,912.603,0.6,0.54,0,0,0
0,912.607,0.6,0.53,0,0,0
0,912.624,0.59,0.53,0,0,0
0,912.646,0.58,0.53,0,0,0
0,912.659,0.58,0.52,0,0,0
0,912.732,0.57,0.52,0,0,0
0,912.762,0.57,0.53,0,0,0
0,912.773,0.58,0.53,0,0,0
0,912.788,0.59,0.53,0,0,0
0,912.805,0.59,0.54,0,0,0
0,912.844,0.59,0.53,0,0,0
0,912.945,0.6,0.53,0,0,0
0,912.982,0.6,0.52,0,0,0
0,913.027,0.59,0.52,0,0,0
0,913.043,0.6,0.52,0,0,0
0,913.129,0.59,0.52,0,0,0
0,913.188,0.58,0.52,0,0,0
0,913.192,0.58,0.51,0,0,0
0,913.209,0.58,0.52,0,0,0
0,913.238,0.59,0.52,0,0,0
0,913.332,0.59,0.51,0,0,0
0,913.363,0.58,0.51,0,0,0
0,913.407,0.58,0.5,0,0,0
0,913.465,0.58,0.51,0,0,0
0,913.473,0.59,0.51,0,0,0
0,913.48,0.58,0.51,0,0,0
0,913.647,0.58,0.5,0,0,0
0,913.697,0.57,0.5,0,0,0
0,913.755,0.58,0.5,0,0,0
0,913.796,0.57,0.5,0,0,0
0,913.825,0.57,0.49,0,0,0
0,913.831,0.56,0.49,0,0,0
0,913.833,0.57,0.49,0,0,0
0,913.85,0.57,0.5,0,0,0
0,913.895,0.57,0.49,0,0,0
0,913.903,0.57,0.5,0,0,0
0,913.908,0.57,0.49,0,0,0
0,913.954,0.57,0.48,0,0,0
0,914.003,0.57,0.49,0,0,0
0,914.196,0.57,0.5,0,0,0
0,914.201,0.56,0.5,0,0,0
0,914.327,0.55,0.5,0,0,0
0,914.334,0.55,0.51,0,0,0
0,914.368,0.56,0.51,0,0,0
0,914.401,0.55,0.51,0,0,0
0,914.407,0.56,0.51,0,0,0
0,914.42,0.56,0.52,0,0,0
0,914.462,0.57,0.52,0,0,0
0,914.494,0.56,0.52,0,0,0
0,914.51,0.55,0.52,0,0,0
0,914.534,0.56,0.52,0,0,0
0,914.544,0.56,0.51,0,0,0
0,914.598,0.57,0.51,0,0,0
0,914.611,0.57,0.52,0,0,0
0,914.662,0.57,0.53,0,0,0
0,914.705,0.58,0.53,0,0,0
0,914.848,0.59,0.53,0,0,0
0,914.851,0.59,0.54,0,0,0
0,914.873,0.58,0.54,0,0,0
0,914.907,0.57,0.54,0,0,0
0,914.952,0.57,0.55,0,0,0
0,915.028,0.56,0.55,0,0,0
0,915.045,0.56,0.54,0,0,0
0,915.139,0.57,0.54,0,0,0
0,915.173,0.57,0.55,0,0,0
0,915.277,0.57,0.56,0,0,0
0,915.29,0.57,0.55,0,0,0
0,915.313,0.58,0.55,0,0,0
0,915.352,0.57,0.55,0,0,0
0,915.361,0.58,0.55,0,0,0
0,915.4,0.59,0.55,0,0,0
0,915.415,0.6,0.55,0,0,0
0,915.473,0.61,0.55,0,0,0
0,915.492,0.6,0.55,0,0,0
0,915.594,0.61,0.55,0,0,0
0,915.606,0.61,0.56,0,0,0
0,915.645,0.61,0.55,0,0,0
0,915.705,0.61,0.56,0,0,0
0,915.74,0.61,0.55,0,0,0
0,915.768,0.61,0.54,0,0,0
0,915.779,0.62,0.54,0,0,0
0,915.792,0.63,0.54,0,0,0
0,915.92,0.63,0.53,0,0,0
0,915.948,0.63,0.52,0,0,0
0,916.039,0.63,0.51,0,0,0
0,916.043,0.63,0.5,0,0,0
0,916.073,0.64,0.5,0,0,0
0,916.184,0.63,0.5,0,0,0
0,916.259,0.64,0.5,0,0,0
0,916.352,0.65,0.5,0,0,0
0,916.382,0.65,0.51,0,0,0
0,916.516,0.64,0.51,0,0,0
0,916.577,0.65,0.51,0,0,0
0,916.603,0.66,0.51,0,0,0
0,916.714,0.66,0.5,0,0,0
0,916.729,0.66,0.49,0,0,0
0,916.746,0.65,0.49,0,0,0
0,916.812,0.65,0.5,0,0,0
0,916.827,0.65,0.49,0,0,0
0,916.841,0.66,0.49,0,0,0
0,916.887,0.65,0.49,0,0,0
0,916.948,0.66,0.49,0,0,0
0,916.981,0.66,0.48,0,0,0
0,917.01,0.66,0.49,0,0,0
0,917.053,0.65,0.49,0,0,0
0,917.169,0.66,0.49,0,0,0
0,917.183,0.66,0.48,0,0,0
0,917.204,0.66,0.47,0,0,0
0,917.213,0.66,0.46,0,0,0
0,917.307,0.67,0.46,0,0,0
0,917.38,0.68,0.46,0,0,0
0,917.399,0.68,0.47,0,0,0
0,917.462,0.69,0.47,0,0,0
0,917.5,0.69,0.48,0,0,0
0,917.606,0.7,0.48,0,0,0
0,917.634,0.7,0.49,0,0,0
0,917.646,0.69,0.49,0,0,0
0,917.65,0.69,0.48,0,0,0
0,917.667,0.68,0.48,0,0,0
0,917.724,0.68,0.47,0,0,0
0,917.726,0.69,0.47,0,0,0
0,917.731,0.68,0.47,0,0,0
0,917.766,0.68,0.46,0,0,0
0,917.786,0.67,0.46,0,0,0
0,917.886,0.66,0.46,0,0,0
0,917.89,0.65,0.46,0,0,0
0,917.941,0.65,0.45,0,0,0
0,917.942,0.66,0.45,0,0,0
0,917.946,0.67,0.45,0,0,0
0,917.978,0.67,0.46,0,0,0
0,918.342,0.66,0.46,0,0,0
0,918.386,0.66,0.47,0,0,0
0,918.481,0.66,0.48,0,0,0
0,918.536,0.67,0.48,0,0,0
0,918.594,0.67,0.49,0,0,0
0,918.662,0.66,0.49,0,0,0
0,918.683,0.65,0.49,0,0,0
0,918.695,0.66,0.49,0,0,0
0,918.763,0.65,0.49,0,0,0
0,918.764,0.65,0.48,0,0,0
0,918.766,0.65,0.49,0,0,0
0,918.825,0.65,0.48,0,0,0
0,918.841,0.64,0.48,0,0,0
0,918.983,0.64,0.49,0,0,0
0,918.99,0.64,0.48,0,0,0
0,919.096,0.64,0.47,0,0,0
0,919.098,0.65,0.47,0,0,0
0,919.137,0.66,0.47,0,0,0
0,919.145,0.66,0.46,0,0,0
0,919.147,0.66,0.47,0,0,0
0,919.183,0.66,0.48,0,0,0
0,919.199,0.67,0.48,0,0,0
0,919.282,0.66,0.48,0,0,0
0,919.331,0.66,0.47,0,0,0
0,919.383,0.66,0.48,0,0,0
0,919.398,0.67,0.48,0,0,0
0,919.553,0.66,0.48,0,0,0
0,919.68,0.67,0.48,0,0,0
0,919.729,0.67,0.47,0,0,0
0,919.729,0.68,0.47,0,0,0
0,919.736,0.68,0.48,0,0,0
0,919.769,0.68,0.49,0,0,0
0,919.792,0.67,0.49,0,0,0
0,919.805,0.67,0.48,0,0,0
0,919.824,0.68,0.48,0,0,0
0,919.845,0.68,0.49,0,0,0
0,919.878,0.69,0.49,0,0,0
0,919.913,0.68,0.49,0,0,0
0,919.928,0.68,0.48,0,0,0
0,919.947,0.69,0.48,0,0,0
0,919.948,0.68,0.48,0,0,0
0,919.956,0.67,0.48,0,0,0
0,920.023,0.67,0.49,0,0,0
0,920.108,0.66,0.49,0,0,0
0,920.118,0.65,0.49,0,0,0
0,920.181,0.65,0.48,0,0,0
0,920.232,0.65,0.47,0,0,0
0,920.238,0.64,0.47,0,0,0
0,920.316,0.64,0.46,0,0,0
0,920.379,0.65,0.46,0,0,0
0,920.382,0.66,0.46,0,0,0
0,920.383,0.65,0.46,0,0,0
0,920.408,0.65,0.45,0,0,0
0,920.53,0.65,0.46,0,0,0
0,920.592,0.65,0.47,0,0,0
0,920.724,0.66,0.47,0,0,0
0,920.728,0.66,0.48,0,0,0
0,920.817,0.66,0.49,0,0,0
0,920.854,0.66,0.48,0,0,0
0,920.863,0.65,0.48,0,0,0
0,920.868,0.66,0.48,0,0,0
0,920.92,0.65,0.48,0,0,0
0,920.921,0.66,0.48,0,0,0
0,920.937,0.66,0.47,0,0,0
0,921.007,0.66,0.46,0,0,0
0,921.049,0.66,0.47,0,0,0
0,921.053,0.66,0.48,0,0,0
0,921.076,0.67,0.48,0,0,0
0,921.2,0.68,0.48,0,0,0
0,921.209,0.68,0.49,0,0,0
0,921.209,0.67,0.49,0,0,0
0,921.211,0.68,0.49,0,0,0
0,921.227,0.68,0.48,0,0,0
0,921.236,0.67,0.48,0,0,0
0,921.31,0.67,0.49,0,0,0
0,921.321,0.67,0.5,0,0,0
0,921.367,0.66,0.5,0,0,0
0,921.369,0.67,0.5,0,0,0
0,921.372,0.68,0.5,0,0,0
0,921.377,0.68,0.49,0,0,0
0,921.471,0.68,0.5,0,0,0
0,921.498,0.67,0.5,0,0,0
0,921.54,0.66,0.5,0,0,0
0,921.673,0.66,0.51,0,0,0
0,921.729,0.66,0.5,0,0,0
0,921.762,0.67,0.5,0,0,0
0,921.78,0.67,0.51,0,0,0
0,921.951,0.67,0.52,0,0,0
0,921.961,0.66,0.52,0,0,0
0,922.06,0.67,0.52,0,0,0
0,922.166,0.67,0.51,0,0,0
0,922.181,0.67,0.52,0,0,0
0,922.25,0.66,0.52,0,0,0
0,922.281,0.67,0.52,0,0,0
0,922.29,0.66,0.52,0,0,0
0,922.382,0.67,0.52,0,0,0
0,922.447,0.66,0.52,0,0,0
0,922.451,0.65,0.52,0,0,0
0,922.475,0.64,0.52,0,0,0
0,922.525,0.64,0.53,0,0,0
0,922.55,0.63,0.53,0,0,0
0,922.599,0.63,0.52,0,0,0
0,922.642,0.63,0.53,0,0,0
0,922.646,0.63,0.52,0,0,0
0,922.678,0.63,0.53,0,0,0
0,922.699,0.64,0.53,0,0,0
0,922.761,0.63,0.53,0,0,0
0,922.804,0.62,0.53,0,0,0
0,922.831,0.63,0.53,0,0,0
0,922.861,0.63,0.54,0,0,0
0,922.863,0.62,0.54,0,0,0
0,922.914,0.61,0.54,0,0,0
0,922.914,0.61,0.55,0,0,0
0,922.986,0.62,0.55,0,0,0
0,923.042,0.62,0.54,0,0,0
0,923.057,0.62,0.55,0,0,0
0,923.08,0.61,0.55,0,0,0
0,923.19,0.6,0.55,0,0,0
0,923.191,0.59,0.55,0,0,0
0,923.207,0.6,0.55,0,0,0
0,923.238,0.6,0.54,0,0,0
0,923.24,0.6,0.53,0,0,0
0,923.248,0.6,0.54,0,0,0
0,923.301,0.6,0.55,0,0,0
0,923.43,0.6,0.54,0,0,0
0,923.451,0.6,0.53,0,0,0
0,923.527,0.59,0.53,0,0,0
0,923.576,0.59,0.54,0,0,0
0,923.582,0.6,0.54,0,0,0
0,923.585,0.6,0.55,0,0,0
0,923.648,0.6,0.54,0,0,0
0,923.688,0.6,0.55,0,0,0
0,923.694,0.6,0.54,0,0,0
0,923.71,0.61,0.54,0,0,0
0,923.719,0.61,0.55,0,0,0
0,923.731,0.6,0.55,0,0,0
0,923.789,0.59,0.55,0,0,0
0,923.852,0.59,0.56,0,0,0
0,924.017,0.58,0.56,0,0,0
0,924.064,0.58,0.57,0,0,0
0,924.102,0.58,0.56,0,0,0
0,924.202,0.57,0.56,0,0,0
0,924.293,0.58,0.56,0,0,0
0,924.372,0.59,0.56,0,0,0
0,924.42,0.6,0.56,0,0,0
0,924.46,0.59,0.56,0,0,0
0,924.502,0.6,0.56,0,0,0
0,924.562,0.6,0.57,0,0,0
0,924.663,0.61,0.57,0,0,0
0,924.665,0.61,0.58,0,0,0
0,924.669,0.61,0.59,0,0,0
0,924.794,0.61,0.6,0,0,0
0,924.903,0.6,0.6,0,0,0
0,924.958,0.6,0.61,0,0,0
0,925.009,0.61,0.61,0,0,0
0,925.022,0.62,0.61,0,0,0
0,925.051,0.61,0.61,0,0,0
0,925.149,0.61,0.6,0,0,0
0,925.169,0.62,0.6,0,0,0
0,925.181,0.63,0.6,0,0,0
0,925.197,0.63,0.61,0,0,0
0,925.229,0.64,0.61,0,0,0
0,925.231,0.63,0.61,0,0,0
0,925.367,0.63,0.6,0,0,0
0,925.379,0.62,0.6,0,0,0
0,925.381,0.61,0.6,0,0,0
0,925.398,0.6,0.6,0,0,0
0,925.407,0.61,0.6,0,0,0
0,925.407,0.61,0.59,0,0,0
0,925.411,0.6,0.59,0,0,0
0,925.456,0.59,0.59,0,0,0
0,925.514,0.59,0.58,0,0,0
0,925.514,0.6,0.58,0,0,0
0,925.533,0.6,0.59,0,0,0
0,925.546,0.6,0.6,0,0,0
0,925.553,0.6,0.59,0,0,0
0,925.594,0.6,0.58,0,0,0
0,925.656,0.61,0.58,0,0,0
0,925.68,0.6,0.58,0,0,0
0,925.713,0.59,0.58,0,0,0
0,925.714,0.58,0.58,0,0,0
0,925.748,0.58,0.57,0,0,0
0,925.832,0.58,0.56,0,0,0
0,925.847,0.58,0.55,0,0,0
0,925.867,0.58,0.54,0,0,0
0,925.87,0.57,0.54,0,0,0
0,925.948,0.58,0.54,0,0,0
0,925.975,0.58,0.55,0,0,0
0,925.988,0.57,0.55,0,0,0
0,925.996,0.56,0.55,0,0,0
0,926.017,0.56,0.54,0,0,0
0,926.141,0.57,0.54,0,0,0
0,926.154,0.57,0.53,0,0,0
0,926.231,0.56,0.53,0,0,0
0,926.237,0.55,0.53,0,0,0
0,926.254,0.55,0.54,0,0,0
0,926.285,0.56,0.54,0,0,0
0,926.303,0.56,0.53,0,0,0
0,926.353,0.56,0.52,0,0,0
0,926.355,0.57,0.52,0,0,0
0,926.504,0.57,0.51,0,0,0
0,926.54,0.57,0.52,0,0,0
0,926.55,0.58,0.52,0,0,0
0,926.617,0.58,0.53,0,0,0
0,926.661,0.57,0.53,0,0,0
0,926.697,0.57,0.52,0,0,0
0,926.697,0.57,0.51,0,0,0
0,926.727,0.57,0.5,0,0,0
0,926.733,0.58,0.5,0,0,0
0,926.736,0.58,0.49,0,0,0
0,926.836,0.59,0.49,0,0,0
0,926.846,0.59,0.5,0,0,0
0,926.946,0.6,0.5,0,0,0
0,926.967,0.6,0.49,0,0,0
0,926.997,0.61,0.49,0,0,0
0,927.01,0.61,0.48,0,0,0
0,927.084,0.61,0.47,0,0,0
0,927.116,0.61,0.48,0,0,0
0,927.156,0.61,0.47,0,0,0
0,927.239,0.62,0.47,0,0,0
0,927.325,0.63,0.47,0,0,0
0,927.338,0.64,0.47,0,0,0
0,927.55,0.64,0.48,0,0,0
0,927.602,0.64,0.49,0,0,0
0,927.632,0.63,0.49,0,0,0
0,927.75,0.62,0.49,0,0,0
0,927.751,0.63,0.49,0,0,0
0,927.794,0.64,0.49,0,0,0
0,927.834,0.63,0.49,0,0,0
0,927.871,0.64,0.49,0,0,0
0,927.937,0.65,0.49,0,0,0
0,927.938,0.66,0.49,0,0,0
0,928.028,0.65,0.49,0,0,0
0,928.084,0.65,0.5,0,0,0
0,928.107,0.65,0.49,0,0,0
0,928.16,0.65,0.48,0,0,0
0,928.161,0.65,0.49,0,0,0
0,928.167,0.65,0.48,0,0,0
0,928.182,0.64,0.48,0,0,0
0,928.189,0.65,0.48,0,0,0
0,928.191,0.64,0.48,0,0,0
0,928.199,0.64,0.49,0,0,0
0,928.243,0.65,0.49,0,0,0
0,928.307,0.64,0.49,0,0,0
0,928.438,0.65,0.49,0,0,0
0,928.515,0.64,0.49,0,0,0
0,928.524,0.64,0.48,0,0,0
0,928.609,0.64,0.47,0,0,0
0,928.678,0.63,0.47,0,0,0
0,928.727,0.63,0.48,0,0,0
0,928.83,0.63,0.49,0,0,0
0,928.851,0.64,0.49,0,0,0
0,928.857,0.65,0.49,0,0,0
0,928.867,0.65,0.48,0,0,0
0,928.886,0.66,0.48,0,0,0
0,928.921,0.67,0.48,0,0,0
0,928.967,0.67,0.49,0,0,0
0,929.052,0.66,0.49,0,0,0
0,929.079,0.65,0.49,0,0,0
0,929.145,0.65,0.5,0,0,0
0,929.164,0.65,0.51,0,0,0
0,929.454,0.66,0.51,0,0,0
0,929.47,0.67,0.51,0,0,0
0,929.484,0.67,0.52,0,0,0
0,929.501,0.66,0.52,0,0,0
0,929.568,0.66,0.51,0,0,0
0,929.666,0.65,0.51,0,0,0
0,929.676,0.64,0.51,0,0,0
0,929.708,0.63,0.51,0,0,0
0,929.71,0.63,0.5,0,0,0
0,929.724,0.63,0.49,0,0,0
0,929.78,0.62,0.49,0,0,0
0,929.782,0.63,0.49,0,0,0
0,929.827,0.63,0.5,0,0,0
0,929.872,0.63,0.51,0,0,0
0,929.899,0.62,0.51,0,0,0
0,929.92,0.63,0.51,0,0,0
0,929.928,0.63,0.52,0,0,0
0,929.964,0.64,0.52,0,0,0
0,929.984,0.63,0.52,0,0,0
0,930.106,0.62,0.52,0,0,0
0,930.159,0.63,0.52,0,0,0
0,930.184,0.63,0.51,0,0,0
0,930.22,0.64,0.51,0,0,0
0,930.23,0.63,0.51,0,0,0
0,930.361,0.62,0.51,0,0,0
0,930.371,0.61,0.51,0,0,0
0,930.388,0.61,0.5,0,0,0
0,930.412,0.61,0.51,0,0,0
0,930.454,0.6,0.51,0,0,0
0,930.49,0.61,0.51,0,0,0
0,930.518,0.62,0.51,0,0,0
0,930.523,0.61,0.51,0,0,0
0,930.586,0.6,0.51,0,0,0
0,930.622,0.6,0.52,0,0,0
0,930.744,0.61,0.52,0,0,0
0,930.983,0.6,0.52,0,0,0
0,931.076,0.6,0.51,0,0,0
0,931.093,0.61,0.51,0,0,0
0,931.325,0.6,0.51,0,0,0
0,931.469,0.59,0.51,0,0,0
0,931.48,0.59,0.52,0,0,0
0,931.485,0.6,0.52,0,0,0
0,931.489,0.6,0.53,0,0,0
0,931.544,0.6,0.54,0,0,0
0,931.551,0.61,0.54,0,0,0
0,931.624,0.61,0.53,0,0,0
0,931.836,0.62,0.53,0,0,0
0,931.885,0.62,0.52,0,0,0
0,931.947,0.61,0.52,0,0,0
0,932.036,0.62,0.52,0,0,0
0,932.185,0.61,0.52,0,0,0
0,932.227,0.61,0.53,0,0,0
0,932.276,0.62,0.53,0,0,0
0,932.29,0.63,0.53,0,0,0
0,932.406,0.63,0.54,0,0,0
0,932.459,0.63,0.55,0,0,0
0,932.531,0.64,0.55,0,0,0
0,932.559,0.65,0.55,0,0,0
0,932.561,0.64,0.55,0,0,0
0,932.568,0.63,0.55,0,0,0
0,932.578,0.64,0.55,0,0,0
0,932.592,0.65,0.55,0,0,0
0,932.598,0.64,0.55,0,0,0
0,932.729,0.64,0.56,0,0,0
0,932.771,0.65,0.56,0,0,0
0,932.804,0.65,0.55,0,0,0
0,932.818,0.65,0.54,0,0,0
0,932.872,0.65,0.53,0,0,0
0,932.884,0.65,0.52,0,0,0
0,932.93,0.64,0.52,0,0,0
0,932.947,0.65,0.52,0,0,0
0,932.993,0.64,0.52,0,0,0
0,933.011,0.63,0.52,0,0,0
0,933.035,0.62,0.52,0,0,0
0,933.039,0.61,0.52,0,0,0
0,933.11,0.61,0.51,0,0,0
0,933.125,0.61,0.5,0,0,0
0,933.142,0.61,0.51,0,0,0
0,933.218,0.61,0.52,0,0,0
0,933.23,0.61,0.51,0,0,0
0,933.249,0.61,0.52,0,0,0
0,933.273,0.62,0.52,0,0,0
0,933.277,0.62,0.51,0,0,0
0,933.326,0.62,0.5,0,0,0
0,933.42,0.62,0.49,0,0,0
0,933.521,0.63,0.49,0,0,0
0,933.541,0.64,0.49,0,0,0
0,933.554,0.64,0.48,0,0,0
0,933.565,0.64,0.49,0,0,0
0,933.59,0.65,0.49,0,0,0
0,933.607,0.65,0.48,0,0,0
0,933.629,0.66,0.48,0,0,0
0,933.699,0.65,0.48,0,0,0
0,933.787,0.64,0.48,0,0,0
0,933.79,0.64,0.49,0,0,0
0,933.81,0.65,0.49,0,0,0
0,933.904,0.65,0.5,0,0,0
0,933.917,0.66,0.5,0,0,0
0,933.968,0.67,0.5,0,0,0
0,934.013,0.68,0.5,0,0,0
0,934.031,0.68,0.49,0,0,0
0,934.034,0.68,0.48,0,0,0
0,934.142,0.68,0.49,0,0,0
0,934.208,0.67,0.49,0,0,0
0,934.224,0.67,0.48,0,0,0
0,934.237,0.66,0.48,0,0,0
0,934.306,0.66,0.49,0,0,0
0,934.322,0.67,0.49,0,0,0
0,934.348,0.66,0.49,0,0,0
0,934.373,0.65,0.49,0,0,0
0,934.438,0.65,0.48,0,0,0
0,934.438,0.64,0.48,0,0,0
0,934.533,0.65,0.48,0,0,0
0,934.607,0.65,0.49,0,0,0
0,934.636,0.65,0.48,0,0,0
0,934.665,0.65,0.47,0,0,0
0,934.669,0.64,0.47,0,0,0
0,934.674,0.63,0.47,0,0,0
0,934.803,0.63,0.48,0,0,0
0,934.821,0.62,0.48,0,0,0
0,934.873,0.63,0.48,0,0,0
0,934.881,0.62,0.48,0,0,0
0,934.913,0.61,0.48,0,0,0
0,935.168,0.61,0.49,0,0,0
0,935.421,0.61,0.5,0,0,0
0,935.437,0.61,0.51,0,0,0
0,935.464,0.62,0.51,0,0,0
0,935.485,0.61,0.51,0,0,0
0,935.547,0.6,0.51,0,0,0
0,935.575,0.6,0.5,0,0,0
0,935.611,0.59,0.5,0,0,0
0,935.685,0.59,0.49,0,0,0
0,935.87,0.59,0.48,0,0,0
0,935.947,0.6,0.48,0,0,0
0,936.074,0.61,0.48,0,0,0
0,936.088,0.61,0.49,0,0,0
0,936.115,0.61,0.48,0,0,0
0,936.152,0.6,0.48,0,0,0
0,936.2,0.59,0.48,0,0,0
0,936.212,0.6,0.48,0,0,0
0,936.217,0.6,0.47,0,0,0
0,936.233,0.6,0.48,0,0,0
0,936.295,0.59,0.48,0,0,0
0,936.34,0.58,0.48,0,0,0
0,936.399,0.59,0.48,0,0,0
0,936.53,0.58,0.48,0,0,0
0,936.598,0.58,0.49,0,0,0
0,936.62,0.59,0.49,0,0,0
0,936.702,0.59,0.5,0,0,0
0,936.738,0.58,0.5,0,0,0
0,936.78,0.59,0.5,0,0,0
0,936.796,0.58,0.5,0,0,0
0,936.83,0.58,0.49,0,0,0
0,936.844,0.57,0.49,0,0,0
0,936.943,0.56,0.49,0,0,0
0,937.083,0.56,0.48,0,0,0
0,937.178,0.57,0.48,0,0,0
0,937.232,0.57,0.49,0,0,0
0,937.252,0.58,0.49,0,0,0
0,937.283,0.57,0.49,0,0,0
0,937.347,0.58,0.49,0,0,0
0,937.512,0.59,0.49,0,0,0
0,937.608,0.6,0.49,0,0,0
0,937.619,0.59,0.49,0,0,0
0,937.623,0.59,0.5,0,0,0
0,937.711,0.59,0.51,0,0,0
0,937.758,0.58,0.51,0,0,0
0,937.843,0.58,0.52,0,0,0
0,937.901,0.57,0.52,0,0,0
0,937.908,0.56,0.52,0,0,0
0,937.951,0.56,0.51,0,0,0
0,937.996,0.57,0.51,0,0,0
0,938.043,0.58,0.51,0,0,0
0,938.095,0.57,0.51,0,0,0
0,938.117,0.58,0.51,0,0,0
0,938.117,0.57,0.51,0,0,0
0,938.265,0.58,0.51,0,0,0
0,938.273,0.58,0.5,0,0,0
0,938.274,0.58,0.49,0,0,0
0,938.37,0.57,0.49,0,0,0
0,938.424,0.56,0.49,0,0,0
0,938.438,0.57,0.49,0,0,0
0,938.585,0.56,0.49,0,0,0
0,938.64,0.57,0.49,0,0,0
0,938.69,0.57,0.5,0,0,0
0,938.757,0.58,0.5,0,0,0
0,938.817,0.59,0.5,0,0,0
0,938.88,0.59,0.49,0,0,0
0,938.92,0.6,0.49,0,0,0
0,938.937,0.59,0.49,0,0,0
0,939.059,0.6,0.49,0,0,0
0,939.086,0.6,0.48,0,0,0
0,939.116,0.59,0.48,0,0,0
0,939.146,0.6,0.48,0,0,0
0,939.152,0.6,0.49,0,0,0
0,939.188,0.61,0.49,0,0,0
0,939.229,0.6,0.49,0,0,0
0,939.34,0.6,0.48,0,0,0
0,939.352,0.59,0.48,0,0,0
0,939.398,0.58,0.48,0,0,0
0,939.423,0.58,0.49,0,0,0
0,939.477,0.58,0.5,0,0,0
0,939.514,0.57,0.5,0,0,0
0,939.541,0.57,0.49,0,0,0
0,939.558,0.57,0.5,0,0,0
0,939.633,0.57,0.49,0,0,0
0,939.671,0.56,0.49,0,0,0
0,939.68,0.57,0.49,0,0,0
0,939.697,0.56,0.49,0,0,0
0,939.77,0.57,0.49,0,0,0
0,939.785,0.58,0.49,0,0,0
0,939.887,0.59,0.49,0,0,0
0,940.008,0.6,0.49,0,0,0
0,940.08,0.6,0.48,0,0,0
0,940.126,0.6,0.47,0,0,0
0,940.136,0.6,0.48,0,0,0
0,940.155,0.59,0.48,0,0,0
0,940.242,0.59,0.49,0,0,0
0,940.286,0.6,0.49,0,0,0
0,940.41,0.59,0.49,0,0,0
0,940.432,0.6,0.49,0,0,0
0,940.5,0.61,0.49,0,0,0
