Temps,A,B,AB,ABA,ABAB
140.8,0.498367,0.498686,0.000843813,0.000319134,7.75306e-05
140.9,0.498373,0.498691,0.000840605,0.000317923,7.72357e-05
141,0.498379,0.498696,0.00083741,0.000316716,7.6942e-05
141.1,0.498385,0.498701,0.000834227,0.000315514,7.66494e-05
141.2,0.498391,0.498706,0.000831056,0.000314317,7.63579e-05
141.3,0.498397,0.49871,0.000827898,0.000313124,7.60675e-05
141.4,0.498403,0.498715,0.000824752,0.000311936,7.57782e-05
141.5,0.498409,0.49872,0.000821617,0.000310752,7.54901e-05
141.6,0.498415,0.498725,0.000818495,0.000309573,7.52031e-05
141.7,0.498421,0.49873,0.000815385,0.000308398,7.49172e-05
141.8,0.498427,0.498735,0.000812287,0.000307228,7.46323e-05
141.9,0.498433,0.498739,0.000809201,0.000306063,7.43486e-05
142,0.498439,0.498744,0.000806127,0.000304902,7.4066e-05
142.1,0.498445,0.498749,0.000803064,0.000303745,7.37845e-05
142.2,0.498451,0.498754,0.000800013,0.000302593,7.3504e-05
142.3,0.498457,0.498758,0.000796974,0.000301445,7.32246e-05
142.4,0.498463,0.498763,0.000793947,0.000300302,7.29464e-05
142.5,0.498469,0.498768,0.000790932,0.000299163,7.26691e-05
142.6,0.498474,0.498772,0.000787928,0.000298028,7.2393e-05
142.7,0.49848,0.498777,0.000784935,0.000296898,7.21179e-05
142.8,0.498486,0.498782,0.000781954,0.000295772,7.18439e-05
142.9,0.498492,0.498786,0.000778985,0.00029465,7.15709e-05
143,0.498497,0.498791,0.000776027,0.000293533,7.1299e-05
143.1,0.498503,0.498795,0.00077308,0.00029242,7.10281e-05
143.2,0.498509,0.4988,0.000770145,0.000291311,7.07582e-05
143.3,0.498514,0.498805,0.000767221,0.000290207,7.04895e-05
143.4,0.49852,0.498809,0.000764308,0.000289106,7.02217e-05
143.5,0.498526,0.498814,0.000761406,0.00028801,6.9955e-05
143.6,0.498531,0.498818,0.000758516,0.000286919,6.96893e-05
143.7,0.498537,0.498823,0.000755636,0.000285831,6.94246e-05
143.8,0.498542,0.498827,0.000752768,0.000284747,6.91609e-05
143.9,0.498548,0.498831,0.000749911,0.000283668,6.88983e-05
144,0.498553,0.498836,0.000747065,0.000282593,6.86366e-05
144.1,0.498559,0.49884,0.000744229,0.000281522,6.8376e-05
144.2,0.498564,0.498845,0.000741405,0.000280455,6.81164e-05
144.3,0.49857,0.498849,0.000738591,0.000279392,6.78577e-05
144.4,0.498575,0.498853,0.000735788,0.000278333,6.76001e-05
144.5,0.49858,0.498858,0.000732996,0.000277278,6.73434e-05
144.6,0.498586,0.498862,0.000730215,0.000276228,6.70878e-05
144.7,0.498591,0.498866,0.000727444,0.000275181,6.68331e-05
144.8,0.498596,0.498871,0.000724684,0.000274138,6.65794e-05
144.9,0.498602,0.498875,0.000721935,0.000273099,6.63267e-05
145,0.498607,0.498879,0.000719196,0.000272065,6.60749e-05
145.1,0.498612,0.498883,0.000716468,0.000271034,6.58241e-05
145.2,0.498618,0.498888,0.00071375,0.000270007,6.55743e-05
145.3,0.498623,0.498892,0.000711043,0.000268984,6.53255e-05
145.4,0.498628,0.498896,0.000708346,0.000267965,6.50775e-05
145.5,0.498633,0.4989,0.000705659,0.00026695,6.48306e-05
145.6,0.498638,0.498904,0.000702982,0.000265939,6.45846e-05
145.7,0.498643,0.498908,0.000700316,0.000264932,6.43395e-05
145.8,0.498649,0.498913,0.00069766,0.000263928,6.40954e-05
145.9,0.498654,0.498917,0.000695015,0.000262929,6.38522e-05
146,0.498659,0.498921,0.000692379,0.000261933,6.361e-05
146.1,0.498664,0.498925,0.000689754,0.000260941,6.33687e-05
146.2,0.498669,0.498929,0.000687138,0.000259953,6.31283e-05
146.3,0.498674,0.498933,0.000684533,0.000258968,6.28888e-05
146.4,0.498679,0.498937,0.000681938,0.000257988,6.26502e-05
146.5,0.498684,0.498941,0.000679352,0.000257011,6.24126e-05
146.6,0.498689,0.498945,0.000676777,0.000256038,6.21759e-05
146.7,0.498694,0.498949,0.000674211,0.000255068,6.19401e-05
146.8,0.498699,0.498953,0.000671655,0.000254102,6.17052e-05
146.9,0.498704,0.498957,0.000669109,0.00025314,6.14712e-05
147,0.498709,0.498961,0.000666573,0.000252182,6.1238e-05
147.1,0.498714,0.498965,0.000664047,0.000251227,6.10058e-05
147.2,0.498718,0.498969,0.00066153,0.000250276,6.07745e-05
147.3,0.498723,0.498973,0.000659023,0.000249329,6.05441e-05
147.4,0.498728,0.498976,0.000656525,0.000248385,6.03145e-05
147.5,0.498733,0.49898,0.000654037,0.000247445,6.00858e-05
147.6,0.498738,0.498984,0.000651559,0.000246508,5.9858e-05
147.7,0.498742,0.498988,0.00064909,0.000245575,5.96311e-05
147.8,0.498747,0.498992,0.00064663,0.000244646,5.9405e-05
147.9,0.498752,0.498996,0.00064418,0.00024372,5.91799e-05
148,0.498757,0.498999,0.000641739,0.000242798,5.89555e-05
148.1,0.498761,0.499003,0.000639308,0.000241879,5.87321e-05
148.2,0.498766,0.499007,0.000636886,0.000240963,5.85095e-05
148.3,0.498771,0.499011,0.000634473,0.000240052,5.82877e-05
148.4,0.498775,0.499014,0.000632069,0.000239143,5.80668e-05
148.5,0.49878,0.499018,0.000629675,0.000238238,5.78467e-05
148.6,0.498785,0.499022,0.00062729,0.000237337,5.76275e-05
148.7,0.498789,0.499026,0.000624914,0.000236439,5.74091e-05
148.8,0.498794,0.499029,0.000622547,0.000235544,5.71916e-05
148.9,0.498798,0.499033,0.000620189,0.000234653,5.69749e-05
149,0.498803,0.499037,0.00061784,0.000233765,5.6759e-05
149.1,0.498807,0.49904,0.0006155,0.000232881,5.6544e-05
149.2,0.498812,0.499044,0.000613169,0.000232,5.63297e-05
149.3,0.498816,0.499047,0.000610847,0.000231123,5.61163e-05
149.4,0.498821,0.499051,0.000608534,0.000230248,5.59037e-05
149.5,0.498825,0.499055,0.000606229,0.000229377,5.56919e-05
149.6,0.49883,0.499058,0.000603934,0.00022851,5.5481e-05
149.7,0.498834,0.499062,0.000601647,0.000227646,5.52708e-05
149.8,0.498838,0.499065,0.000599369,0.000226785,5.50615e-05
149.9,0.498843,0.499069,0.0005971,0.000225927,5.48529e-05
150,0.498847,0.499072,0.000594839,0.000225072,5.46452e-05
150.1,0.498852,0.499076,0.000592587,0.000224221,5.44382e-05
150.2,0.498856,0.499079,0.000590344,0.000223373,5.4232e-05
150.3,0.49886,0.499083,0.000588109,0.000222529,5.40266e-05
150.4,0.498865,0.499086,0.000585883,0.000221687,5.3822e-05
150.5,0.498869,0.49909,0.000583665,0.000220849,5.36182e-05
150.6,0.498873,0.499093,0.000581456,0.000220014,5.34152e-05
150.7,0.498877,0.499097,0.000579255,0.000219182,5.32129e-05
150.8,0.498882,0.4991,0.000577063,0.000218353,5.30115e-05
150.9,0.498886,0.499103,0.000574879,0.000217528,5.28107e-05
151,0.49889,0.499107,0.000572703,0.000216705,5.26108e-05
151.1,0.498894,0.49911,0.000570536,0.000215886,5.24116e-05
151.2,0.498898,0.499113,0.000568376,0.00021507,5.22132e-05
151.3,0.498903,0.499117,0.000566226,0.000214257,5.20155e-05
151.4,0.498907,0.49912,0.000564083,0.000213447,5.18186e-05
151.5,0.498911,0.499123,0.000561949,0.00021264,5.16225e-05
151.6,0.498915,0.499127,0.000559822,0.000211836,5.14271e-05
151.7,0.498919,0.49913,0.000557704,0.000211036,5.12324e-05
151.8,0.498923,0.499133,0.000555594,0.000210238,5.10385e-05
151.9,0.498927,0.499137,0.000553492,0.000209443,5.08453e-05
152,0.498931,0.49914,0.000551398,0.000208652,5.06529e-05
152.1,0.498935,0.499143,0.000549312,0.000207863,5.04612e-05
152.2,0.498939,0.499146,0.000547234,0.000207078,5.02702e-05
152.3,0.498943,0.49915,0.000545164,0.000206295,5.008e-05
152.4,0.498947,0.499153,0.000543102,0.000205515,4.98905e-05
152.5,0.498951,0.499156,0.000541047,0.000204739,4.97017e-05
152.6,0.498955,0.499159,0.000539001,0.000203965,4.95136e-05
152.7,0.498959,0.499162,0.000536962,0.000203194,4.93263e-05
152.8,0.498963,0.499166,0.000534931,0.000202427,4.91397e-05
152.9,0.498967,0.499169,0.000532908,0.000201662,4.89538e-05
153,0.498971,0.499172,0.000530893,0.0002009,4.87685e-05
153.1,0.498975,0.499175,0.000528885,0.000200141,4.8584e-05
153.2,0.498979,0.499178,0.000526885,0.000199385,4.84002e-05
153.3,0.498983,0.499181,0.000524892,0.000198631,4.82172e-05
153.4,0.498986,0.499184,0.000522907,0.000197881,4.80348e-05
153.5,0.49899,0.499187,0.00052093,0.000197133,4.78531e-05
153.6,0.498994,0.49919,0.00051896,0.000196389,4.7672e-05
153.7,0.498998,0.499193,0.000516998,0.000195647,4.74917e-05
153.8,0.499002,0.499196,0.000515043,0.000194908,4.73121e-05
153.9,0.499005,0.4992,0.000513096,0.000194172,4.71332e-05
154,0.499009,0.499203,0.000511156,0.000193438,4.69549e-05
154.1,0.499013,0.499206,0.000509224,0.000192708,4.67773e-05
154.2,0.499017,0.499209,0.000507299,0.00019198,4.66004e-05
154.3,0.49902,0.499212,0.000505381,0.000191255,4.64242e-05
154.4,0.499024,0.499214,0.00050347,0.000190532,4.62486e-05
154.5,0.499028,0.499217,0.000501567,0.000189813,4.60738e-05
154.6,0.499031,0.49922,0.000499671,0.000189096,4.58995e-05
154.7,0.499035,0.499223,0.000497782,0.000188382,4.5726e-05
154.8,0.499039,0.499226,0.000495901,0.00018767,4.55531e-05
154.9,0.499042,0.499229,0.000494027,0.000186962,4.53809e-05
155,0.499046,0.499232,0.000492159,0.000186256,4.52093e-05
155.1,0.499049,0.499235,0.000490299,0.000185552,4.50384e-05
155.2,0.499053,0.499238,0.000488446,0.000184852,4.48681e-05
155.3,0.499057,0.499241,0.0004866,0.000184154,4.46985e-05
155.4,0.49906,0.499244,0.000484762,0.000183458,4.45295e-05
155.5,0.499064,0.499246,0.00048293,0.000182766,4.43612e-05
155.6,0.499067,0.499249,0.000481105,0.000182076,4.41935e-05
155.7,0.499071,0.499252,0.000479287,0.000181388,4.40264e-05
155.8,0.499074,0.499255,0.000477476,0.000180703,4.386e-05
155.9,0.499078,0.499258,0.000475672,0.000180021,4.36942e-05
156,0.499081,0.499261,0.000473874,0.000179342,4.35291e-05
156.1,0.499085,0.499263,0.000472084,0.000178665,4.33646e-05
156.2,0.499088,0.499266,0.0004703,0.00017799,4.32007e-05
156.3,0.499092,0.499269,0.000468523,0.000177318,4.30374e-05
156.4,0.499095,0.499272,0.000466753,0.000176649,4.28748e-05
156.5,0.499098,0.499274,0.00046499,0.000175982,4.27127e-05
156.6,0.499102,0.499277,0.000463233,0.000175318,4.25513e-05
156.7,0.499105,0.49928,0.000461483,0.000174656,4.23905e-05
156.8,0.499109,0.499283,0.00045974,0.000173997,4.22304e-05
156.9,0.499112,0.499285,0.000458004,0.00017334,4.20708e-05
157,0.499115,0.499288,0.000456274,0.000172686,4.19118e-05
157.1,0.499119,0.499291,0.00045455,0.000172034,4.17535e-05
157.2,0.499122,0.499293,0.000452833,0.000171385,4.15957e-05
157.3,0.499125,0.499296,0.000451123,0.000170738,4.14386e-05
157.4,0.499129,0.499299,0.000449419,0.000170094,4.1282e-05
157.5,0.499132,0.499301,0.000447722,0.000169452,4.1126e-05
157.6,0.499135,0.499304,0.000446031,0.000168813,4.09707e-05
157.7,0.499138,0.499307,0.000444346,0.000168176,4.08159e-05
157.8,0.499142,0.499309,0.000442668,0.000167541,4.06617e-05
157.9,0.499145,0.499312,0.000440997,0.000166909,4.05081e-05
158,0.499148,0.499314,0.000439331,0.000166279,4.03551e-05
158.1,0.499151,0.499317,0.000437672,0.000165652,4.02027e-05
158.2,0.499154,0.49932,0.00043602,0.000165027,4.00508e-05
158.3,0.499158,0.499322,0.000434373,0.000164404,3.98996e-05
158.4,0.499161,0.499325,0.000432733,0.000163784,3.97489e-05
158.5,0.499164,0.499327,0.000431099,0.000163166,3.95987e-05
158.6,0.499167,0.49933,0.000429472,0.00016255,3.94492e-05
158.7,0.49917,0.499332,0.00042785,0.000161937,3.93002e-05
158.8,0.499173,0.499335,0.000426235,0.000161326,3.91518e-05
158.9,0.499177,0.499337,0.000424626,0.000160717,3.90039e-05
159,0.49918,0.49934,0.000423023,0.000160111,3.88566e-05
159.1,0.499183,0.499342,0.000421426,0.000159507,3.87099e-05
159.2,0.499186,0.499345,0.000419835,0.000158906,3.85637e-05
159.3,0.499189,0.499347,0.00041825,0.000158306,3.84181e-05
159.4,0.499192,0.49935,0.000416671,0.000157709,3.82731e-05
159.5,0.499195,0.499352,0.000415098,0.000157114,3.81285e-05
159.6,0.499198,0.499355,0.000413532,0.000156522,3.79846e-05
159.7,0.499201,0.499357,0.000411971,0.000155931,3.78412e-05
159.8,0.499204,0.499359,0.000410416,0.000155343,3.76983e-05
159.9,0.499207,0.499362,0.000408867,0.000154757,3.7556e-05
160,0.49921,0.499364,0.000407323,0.000154174,3.74142e-05
160.1,0.499213,0.499367,0.000405786,0.000153592,3.7273e-05
160.2,0.499216,0.499369,0.000404255,0.000153013,3.71322e-05
160.3,0.499219,0.499371,0.000402729,0.000152436,3.69921e-05
160.4,0.499222,0.499374,0.000401209,0.000151861,3.68524e-05
160.5,0.499225,0.499376,0.000399695,0.000151288,3.67133e-05
160.6,0.499228,0.499378,0.000398187,0.000150718,3.65747e-05
160.7,0.499231,0.499381,0.000396684,0.000150149,3.64367e-05
160.8,0.499234,0.499383,0.000395187,0.000149583,3.62992e-05
160.9,0.499236,0.499385,0.000393696,0.000149019,3.61622e-05
161,0.499239,0.499388,0.000392211,0.000148457,3.60257e-05
161.1,0.499242,0.49939,0.000390731,0.000147898,3.58897e-05
161.2,0.499245,0.499392,0.000389257,0.00014734,3.57542e-05
161.3,0.499248,0.499395,0.000387788,0.000146784,3.56193e-05
161.4,0.499251,0.499397,0.000386325,0.000146231,3.54849e-05
161.5,0.499254,0.499399,0.000384867,0.00014568,3.5351e-05
161.6,0.499256,0.499401,0.000383415,0.00014513,3.52176e-05
161.7,0.499259,0.499404,0.000381969,0.000144583,3.50847e-05
161.8,0.499262,0.499406,0.000380528,0.000144038,3.49523e-05
161.9,0.499265,0.499408,0.000379092,0.000143495,3.48204e-05
162,0.499268,0.49941,0.000377662,0.000142954,3.4689e-05
162.1,0.49927,0.499413,0.000376238,0.000142415,3.45581e-05
162.2,0.499273,0.499415,0.000374818,0.000141879,3.44277e-05
162.3,0.499276,0.499417,0.000373404,0.000141344,3.42978e-05
162.4,0.499278,0.499419,0.000371996,0.000140811,3.41684e-05
162.5,0.499281,0.499421,0.000370593,0.00014028,3.40395e-05
162.6,0.499284,0.499424,0.000369195,0.000139751,3.39111e-05
162.7,0.499287,0.499426,0.000367802,0.000139225,3.37831e-05
162.8,0.499289,0.499428,0.000366415,0.0001387,3.36557e-05
162.9,0.499292,0.49943,0.000365033,0.000138177,3.35287e-05
163,0.499295,0.499432,0.000363657,0.000137656,3.34022e-05
163.1,0.499297,0.499434,0.000362285,0.000137138,3.32762e-05
163.2,0.4993,0.499437,0.000360919,0.000136621,3.31507e-05
163.3,0.499303,0.499439,0.000359558,0.000136106,3.30257e-05
163.4,0.499305,0.499441,0.000358202,0.000135593,3.29011e-05
163.5,0.499308,0.499443,0.000356851,0.000135082,3.2777e-05
163.6,0.49931,0.499445,0.000355505,0.000134573,3.26534e-05
163.7,0.499313,0.499447,0.000354165,0.000134066,3.25302e-05
163.8,0.499316,0.499449,0.000352829,0.00013356,3.24075e-05
163.9,0.499318,0.499451,0.000351499,0.000133057,3.22853e-05
164,0.499321,0.499453,0.000350173,0.000132556,3.21635e-05
164.1,0.499323,0.499455,0.000348853,0.000132056,3.20422e-05
164.2,0.499326,0.499457,0.000347538,0.000131559,3.19214e-05
164.3,0.499328,0.499459,0.000346227,0.000131063,3.1801e-05
164.4,0.499331,0.499462,0.000344922,0.000130569,3.16811e-05
164.5,0.499333,0.499464,0.000343621,0.000130077,3.15616e-05
164.6,0.499336,0.499466,0.000342326,0.000129587,3.14426e-05
164.7,0.499338,0.499468,0.000341035,0.000129099,3.1324e-05
164.8,0.499341,0.49947,0.00033975,0.000128612,3.12059e-05
164.9,0.499343,0.499472,0.000338469,0.000128128,3.10882e-05
165,0.499346,0.499474,0.000337193,0.000127645,3.0971e-05
165.1,0.499348,0.499476,0.000335922,0.000127164,3.08542e-05
165.2,0.499351,0.499478,0.000334655,0.000126685,3.07379e-05
165.3,0.499353,0.499479,0.000333394,0.000126208,3.0622e-05
165.4,0.499356,0.499481,0.000332137,0.000125732,3.05065e-05
165.5,0.499358,0.499483,0.000330885,0.000125259,3.03915e-05
165.6,0.499361,0.499485,0.000329638,0.000124787,3.02769e-05
165.7,0.499363,0.499487,0.000328395,0.000124317,3.01628e-05
165.8,0.499365,0.499489,0.000327158,0.000123849,3.00491e-05
165.9,0.499368,0.499491,0.000325925,0.000123382,2.99358e-05
166,0.49937,0.499493,0.000324696,0.000122917,2.98229e-05
166.1,0.499373,0.499495,0.000323472,0.000122454,2.97105e-05
166.2,0.499375,0.499497,0.000322253,0.000121993,2.95985e-05
166.3,0.499377,0.499499,0.000321039,0.000121533,2.94869e-05
