Temps,A,B,C,AB,ABA,ABAB,ABC,ABCB,CB,CBC,CBCB
147.5,0.711388,0.348758,0.656932,0.247178,0.175744,0.0611982,0.161654,0.0563774,0.228058,0.149712,0.0521137
147.6,0.711357,0.348753,0.656905,0.247164,0.175727,0.0611914,0.161639,0.0563712,0.228046,0.149697,0.0521081
147.7,0.711327,0.348749,0.656878,0.24715,0.175709,0.0611845,0.161623,0.056365,0.228034,0.149683,0.0521025
147.8,0.711296,0.348745,0.656851,0.247137,0.175692,0.0611777,0.161607,0.0563588,0.228021,0.149669,0.052097
147.9,0.711265,0.348741,0.656824,0.247123,0.175675,0.0611709,0.161591,0.0563526,0.228009,0.149655,0.0520914
148,0.711235,0.348736,0.656798,0.247109,0.175657,0.061164,0.161576,0.0563465,0.227997,0.149641,0.0520858
148.1,0.711204,0.348732,0.656771,0.247095,0.17564,0.0611572,0.16156,0.0563403,0.227985,0.149626,0.0520802
148.2,0.711174,0.348728,0.656744,0.247081,0.175622,0.0611503,0.161544,0.0563341,0.227972,0.149612,0.0520746
148.3,0.711143,0.348723,0.656717,0.247067,0.175605,0.0611435,0.161528,0.0563279,0.22796,0.149598,0.052069
148.4,0.711112,0.348719,0.65669,0.247054,0.175587,0.0611367,0.161513,0.0563217,0.227948,0.149584,0.0520634
148.5,0.711082,0.348715,0.656663,0.24704,0.17557,0.0611298,0.161497,0.0563155,0.227936,0.14957,0.0520578
148.6,0.711051,0.348711,0.656636,0.247026,0.175553,0.061123,0.161481,0.0563093,0.227923,0.149556,0.0520523
148.7,0.71102,0.348706,0.656609,0.247012,0.175535,0.0611162,0.161465,0.0563032,0.227911,0.149541,0.0520467
148.8,0.71099,0.348702,0.656583,0.246998,0.175518,0.0611093,0.16145,0.056297,0.227899,0.149527,0.0520411
148.9,0.710959,0.348698,0.656556,0.246984,0.1755,0.0611025,0.161434,0.0562908,0.227887,0.149513,0.0520355
149,0.710928,0.348693,0.656529,0.24697,0.175483,0.0610957,0.161418,0.0562846,0.227874,0.149499,0.0520299
149.1,0.710898,0.348689,0.656502,0.246957,0.175465,0.0610888,0.161402,0.0562784,0.227862,0.149485,0.0520243
149.2,0.710867,0.348685,0.656475,0.246943,0.175448,0.061082,0.161387,0.0562723,0.22785,0.149471,0.0520188
149.3,0.710836,0.34868,0.656448,0.246929,0.175431,0.0610752,0.161371,0.0562661,0.227838,0.149456,0.0520132
149.4,0.710806,0.348676,0.656421,0.246915,0.175413,0.0610684,0.161355,0.0562599,0.227826,0.149442,0.0520076
149.5,0.710775,0.348672,0.656395,0.246901,0.175396,0.0610615,0.16134,0.0562537,0.227813,0.149428,0.052002
149.6,0.710745,0.348668,0.656368,0.246887,0.175378,0.0610547,0.161324,0.0562476,0.227801,0.149414,0.0519965
149.7,0.710714,0.348663,0.656341,0.246874,0.175361,0.0610479,0.161308,0.0562414,0.227789,0.1494,0.0519909
149.8,0.710683,0.348659,0.656314,0.24686,0.175344,0.061041,0.161292,0.0562352,0.227777,0.149386,0.0519853
149.9,0.710653,0.348655,0.656287,0.246846,0.175326,0.0610342,0.161277,0.056229,0.227764,0.149372,0.0519797
150,0.710622,0.34865,0.65626,0.246832,0.175309,0.0610274,0.161261,0.0562229,0.227752,0.149357,0.0519741
150.1,0.710592,0.348646,0.656233,0.246818,0.175291,0.0610206,0.161245,0.0562167,0.22774,0.149343,0.0519686
150.2,0.710561,0.348642,0.656207,0.246804,0.175274,0.0610138,0.16123,0.0562105,0.227728,0.149329,0.051963
150.3,0.71053,0.348638,0.65618,0.246791,0.175257,0.0610069,0.161214,0.0562043,0.227715,0.149315,0.0519574
150.4,0.7105,0.348633,0.656153,0.246777,0.175239,0.0610001,0.161198,0.0561982,0.227703,0.149301,0.0519519
150.5,0.710469,0.348629,0.656126,0.246763,0.175222,0.0609933,0.161182,0.056192,0.227691,0.149287,0.0519463
150.6,0.710439,0.348625,0.656099,0.246749,0.175205,0.0609865,0.161167,0.0561858,0.227679,0.149273,0.0519407
150.7,0.710408,0.34862,0.656073,0.246735,0.175187,0.0609797,0.161151,0.0561797,0.227666,0.149258,0.0519351
150.8,0.710377,0.348616,0.656046,0.246722,0.17517,0.0609729,0.161135,0.0561735,0.227654,0.149244,0.0519296
150.9,0.710347,0.348612,0.656019,0.246708,0.175152,0.060966,0.16112,0.0561673,0.227642,0.14923,0.051924
151,0.710316,0.348607,0.655992,0.246694,0.175135,0.0609592,0.161104,0.0561612,0.22763,0.149216,0.0519184
151.1,0.710286,0.348603,0.655965,0.24668,0.175118,0.0609524,0.161088,0.056155,0.227617,0.149202,0.0519129
151.2,0.710255,0.348599,0.655938,0.246666,0.1751,0.0609456,0.161072,0.0561488,0.227605,0.149188,0.0519073
151.3,0.710224,0.348595,0.655912,0.246652,0.175083,0.0609388,0.161057,0.0561427,0.227593,0.149174,0.0519017
151.4,0.710194,0.34859,0.655885,0.246639,0.175066,0.060932,0.161041,0.0561365,0.227581,0.149159,0.0518962
151.5,0.710163,0.348586,0.655858,0.246625,0.175048,0.0609252,0.161025,0.0561304,0.227569,0.149145,0.0518906
151.6,0.710133,0.348582,0.655831,0.246611,0.175031,0.0609184,0.16101,0.0561242,0.227556,0.149131,0.051885
151.7,0.710102,0.348577,0.655804,0.246597,0.175014,0.0609115,0.160994,0.056118,0.227544,0.149117,0.0518795
151.8,0.710071,0.348573,0.655778,0.246583,0.174996,0.0609047,0.160978,0.0561119,0.227532,0.149103,0.0518739
151.9,0.710041,0.348569,0.655751,0.24657,0.174979,0.0608979,0.160963,0.0561057,0.22752,0.149089,0.0518683
152,0.71001,0.348564,0.655724,0.246556,0.174961,0.0608911,0.160947,0.0560996,0.227507,0.149075,0.0518628
152.1,0.70998,0.34856,0.655697,0.246542,0.174944,0.0608843,0.160931,0.0560934,0.227495,0.149061,0.0518572
152.2,0.709949,0.348556,0.65567,0.246528,0.174927,0.0608775,0.160916,0.0560872,0.227483,0.149047,0.0518517
152.3,0.709919,0.348552,0.655644,0.246514,0.174909,0.0608707,0.1609,0.0560811,0.227471,0.149032,0.0518461
152.4,0.709888,0.348547,0.655617,0.246501,0.174892,0.0608639,0.160884,0.0560749,0.227459,0.149018,0.0518405
152.5,0.709858,0.348543,0.65559,0.246487,0.174875,0.0608571,0.160868,0.0560688,0.227446,0.149004,0.051835
152.6,0.709827,0.348539,0.655563,0.246473,0.174857,0.0608503,0.160853,0.0560626,0.227434,0.14899,0.0518294
152.7,0.709796,0.348534,0.655537,0.246459,0.17484,0.0608435,0.160837,0.0560565,0.227422,0.148976,0.0518239
152.8,0.709766,0.34853,0.65551,0.246445,0.174823,0.0608367,0.160821,0.0560503,0.22741,0.148962,0.0518183
152.9,0.709735,0.348526,0.655483,0.246432,0.174805,0.0608299,0.160806,0.0560442,0.227397,0.148948,0.0518127
153,0.709705,0.348521,0.655456,0.246418,0.174788,0.0608231,0.16079,0.056038,0.227385,0.148934,0.0518072
153.1,0.709674,0.348517,0.655429,0.246404,0.174771,0.0608163,0.160774,0.0560319,0.227373,0.14892,0.0518016
153.2,0.709644,0.348513,0.655403,0.24639,0.174753,0.0608095,0.160759,0.0560257,0.227361,0.148906,0.0517961
153.3,0.709613,0.348509,0.655376,0.246376,0.174736,0.0608027,0.160743,0.0560196,0.227349,0.148891,0.0517905
153.4,0.709583,0.348504,0.655349,0.246363,0.174719,0.0607959,0.160727,0.0560134,0.227336,0.148877,0.051785
153.5,0.709552,0.3485,0.655322,0.246349,0.174701,0.0607891,0.160712,0.0560073,0.227324,0.148863,0.0517794
153.6,0.709521,0.348496,0.655296,0.246335,0.174684,0.0607824,0.160696,0.0560011,0.227312,0.148849,0.0517739
153.7,0.709491,0.348491,0.655269,0.246321,0.174667,0.0607756,0.16068,0.055995,0.2273,0.148835,0.0517683
153.8,0.70946,0.348487,0.655242,0.246307,0.174649,0.0607688,0.160665,0.0559888,0.227288,0.148821,0.0517628
153.9,0.70943,0.348483,0.655215,0.246294,0.174632,0.060762,0.160649,0.0559827,0.227275,0.148807,0.0517572
154,0.709399,0.348478,0.655189,0.24628,0.174615,0.0607552,0.160633,0.0559765,0.227263,0.148793,0.0517517
154.1,0.709369,0.348474,0.655162,0.246266,0.174598,0.0607484,0.160618,0.0559704,0.227251,0.148779,0.0517461
154.2,0.709338,0.34847,0.655135,0.246252,0.17458,0.0607416,0.160602,0.0559643,0.227239,0.148765,0.0517406
154.3,0.709308,0.348466,0.655108,0.246238,0.174563,0.0607348,0.160587,0.0559581,0.227226,0.148751,0.051735
154.4,0.709277,0.348461,0.655082,0.246225,0.174546,0.0607281,0.160571,0.055952,0.227214,0.148736,0.0517295
154.5,0.709247,0.348457,0.655055,0.246211,0.174528,0.0607213,0.160555,0.0559458,0.227202,0.148722,0.0517239
154.6,0.709216,0.348453,0.655028,0.246197,0.174511,0.0607145,0.16054,0.0559397,0.22719,0.148708,0.0517184
154.7,0.709186,0.348448,0.655001,0.246183,0.174494,0.0607077,0.160524,0.0559336,0.227178,0.148694,0.0517128
154.8,0.709155,0.348444,0.654975,0.24617,0.174476,0.0607009,0.160508,0.0559274,0.227165,0.14868,0.0517073
154.9,0.709125,0.34844,0.654948,0.246156,0.174459,0.0606941,0.160493,0.0559213,0.227153,0.148666,0.0517018
155,0.709094,0.348435,0.654921,0.246142,0.174442,0.0606874,0.160477,0.0559151,0.227141,0.148652,0.0516962
155.1,0.709064,0.348431,0.654895,0.246128,0.174425,0.0606806,0.160461,0.055909,0.227129,0.148638,0.0516907
155.2,0.709033,0.348427,0.654868,0.246114,0.174407,0.0606738,0.160446,0.0559029,0.227117,0.148624,0.0516851
155.3,0.709003,0.348423,0.654841,0.246101,0.17439,0.060667,0.16043,0.0558967,0.227104,0.14861,0.0516796
155.4,0.708972,0.348418,0.654814,0.246087,0.174373,0.0606602,0.160415,0.0558906,0.227092,0.148596,0.051674
155.5,0.708942,0.348414,0.654788,0.246073,0.174355,0.0606535,0.160399,0.0558845,0.22708,0.148582,0.0516685
155.6,0.708911,0.34841,0.654761,0.246059,0.174338,0.0606467,0.160383,0.0558783,0.227068,0.148568,0.051663
155.7,0.708881,0.348405,0.654734,0.246046,0.174321,0.0606399,0.160368,0.0558722,0.227056,0.148554,0.0516574
155.8,0.70885,0.348401,0.654708,0.246032,0.174304,0.0606331,0.160352,0.0558661,0.227043,0.14854,0.0516519
155.9,0.70882,0.348397,0.654681,0.246018,0.174286,0.0606264,0.160336,0.0558599,0.227031,0.148526,0.0516464
156,0.708789,0.348392,0.654654,0.246004,0.174269,0.0606196,0.160321,0.0558538,0.227019,0.148511,0.0516408
156.1,0.708759,0.348388,0.654627,0.24599,0.174252,0.0606128,0.160305,0.0558477,0.227007,0.148497,0.0516353
156.2,0.708728,0.348384,0.654601,0.245977,0.174235,0.0606061,0.16029,0.0558416,0.226995,0.148483,0.0516297
156.3,0.708698,0.34838,0.654574,0.245963,0.174217,0.0605993,0.160274,0.0558354,0.226982,0.148469,0.0516242
156.4,0.708667,0.348375,0.654547,0.245949,0.1742,0.0605925,0.160258,0.0558293,0.22697,0.148455,0.0516187
156.5,0.708637,0.348371,0.654521,0.245935,0.174183,0.0605858,0.160243,0.0558232,0.226958,0.148441,0.0516131
156.6,0.708606,0.348367,0.654494,0.245922,0.174166,0.060579,0.160227,0.0558171,0.226946,0.148427,0.0516076
156.7,0.708576,0.348362,0.654467,0.245908,0.174148,0.0605722,0.160212,0.0558109,0.226934,0.148413,0.0516021
156.8,0.708546,0.348358,0.654441,0.245894,0.174131,0.0605655,0.160196,0.0558048,0.226921,0.148399,0.0515966
156.9,0.708515,0.348354,0.654414,0.24588,0.174114,0.0605587,0.16018,0.0557987,0.226909,0.148385,0.051591
157,0.708485,0.348349,0.654387,0.245867,0.174097,0.0605519,0.160165,0.0557926,0.226897,0.148371,0.0515855
157.1,0.708454,0.348345,0.654361,0.245853,0.174079,0.0605452,0.160149,0.0557864,0.226885,0.148357,0.05158
157.2,0.708424,0.348341,0.654334,0.245839,0.174062,0.0605384,0.160134,0.0557803,0.226873,0.148343,0.0515744
157.3,0.708393,0.348336,0.654307,0.245825,0.174045,0.0605317,0.160118,0.0557742,0.226861,0.148329,0.0515689
157.4,0.708363,0.348332,0.654281,0.245812,0.174028,0.0605249,0.160102,0.0557681,0.226848,0.148315,0.0515634
157.5,0.708332,0.348328,0.654254,0.245798,0.17401,0.0605181,0.160087,0.055762,0.226836,0.148301,0.0515579
157.6,0.708302,0.348324,0.654227,0.245784,0.173993,0.0605114,0.160071,0.0557558,0.226824,0.148287,0.0515523
157.7,0.708271,0.348319,0.654201,0.24577,0.173976,0.0605046,0.160056,0.0557497,0.226812,0.148273,0.0515468
157.8,0.708241,0.348315,0.654174,0.245757,0.173959,0.0604979,0.16004,0.0557436,0.2268,0.148259,0.0515413
157.9,0.708211,0.348311,0.654147,0.245743,0.173941,0.0604911,0.160024,0.0557375,0.226787,0.148245,0.0515358
158,0.70818,0.348306,0.654121,0.245729,0.173924,0.0604844,0.160009,0.0557314,0.226775,0.148231,0.0515302
158.1,0.70815,0.348302,0.654094,0.245715,0.173907,0.0604776,0.159993,0.0557253,0.226763,0.148217,0.0515247
158.2,0.708119,0.348298,0.654067,0.245702,0.17389,0.0604708,0.159978,0.0557192,0.226751,0.148203,0.0515192
158.3,0.708089,0.348293,0.654041,0.245688,0.173873,0.0604641,0.159962,0.055713,0.226739,0.148189,0.0515137
158.4,0.708058,0.348289,0.654014,0.245674,0.173855,0.0604573,0.159947,0.0557069,0.226727,0.148175,0.0515081
158.5,0.708028,0.348285,0.653987,0.24566,0.173838,0.0604506,0.159931,0.0557008,0.226714,0.148161,0.0515026
158.6,0.707997,0.348281,0.653961,0.245647,0.173821,0.0604438,0.159915,0.0556947,0.226702,0.148147,0.0514971
158.7,0.707967,0.348276,0.653934,0.245633,0.173804,0.0604371,0.1599,0.0556886,0.22669,0.148133,0.0514916
158.8,0.707937,0.348272,0.653907,0.245619,0.173786,0.0604303,0.159884,0.0556825,0.226678,0.148119,0.0514861
158.9,0.707906,0.348268,0.653881,0.245605,0.173769,0.0604236,0.159869,0.0556764,0.226666,0.148105,0.0514805
159,0.707876,0.348263,0.653854,0.245592,0.173752,0.0604168,0.159853,0.0556703,0.226654,0.148091,0.051475
159.1,0.707845,0.348259,0.653827,0.245578,0.173735,0.0604101,0.159838,0.0556642,0.226641,0.148077,0.0514695
159.2,0.707815,0.348255,0.653801,0.245564,0.173718,0.0604034,0.159822,0.0556581,0.226629,0.148063,0.051464
159.3,0.707785,0.34825,0.653774,0.24555,0.1737,0.0603966,0.159806,0.055652,0.226617,0.148049,0.0514585
159.4,0.707754,0.348246,0.653748,0.245537,0.173683,0.0603899,0.159791,0.0556459,0.226605,0.148035,0.051453
159.5,0.707724,0.348242,0.653721,0.245523,0.173666,0.0603831,0.159775,0.0556398,0.226593,0.148021,0.0514475
159.6,0.707693,0.348237,0.653694,0.245509,0.173649,0.0603764,0.15976,0.0556336,0.22658,0.148007,0.0514419
159.7,0.707663,0.348233,0.653668,0.245495,0.173632,0.0603696,0.159744,0.0556275,0.226568,0.147993,0.0514364
159.8,0.707633,0.348229,0.653641,0.245482,0.173614,0.0603629,0.159729,0.0556214,0.226556,0.147979,0.0514309
159.9,0.707602,0.348224,0.653614,0.245468,0.173597,0.0603562,0.159713,0.0556153,0.226544,0.147965,0.0514254
160,0.707572,0.34822,0.653588,0.245454,0.17358,0.0603494,0.159698,0.0556092,0.226532,0.147951,0.0514199
160.1,0.707541,0.348216,0.653561,0.24544,0.173563,0.0603427,0.159682,0.0556031,0.22652,0.147937,0.0514144
160.2,0.707511,0.348212,0.653535,0.245427,0.173546,0.060336,0.159666,0.055597,0.226507,0.147923,0.0514089
160.3,0.707481,0.348207,0.653508,0.245413,0.173529,0.0603292,0.159651,0.0555909,0.226495,0.147909,0.0514034
160.4,0.70745,0.348203,0.653481,0.245399,0.173511,0.0603225,0.159635,0.0555848,0.226483,0.147895,0.0513979
160.5,0.70742,0.348199,0.653455,0.245386,0.173494,0.0603158,0.15962,0.0555788,0.226471,0.147881,0.0513924
160.6,0.707389,0.348194,0.653428,0.245372,0.173477,0.060309,0.159604,0.0555727,0.226459,0.147867,0.0513868
160.7,0.707359,0.34819,0.653402,0.245358,0.17346,0.0603023,0.159589,0.0555666,0.226447,0.147853,0.0513813
160.8,0.707329,0.348186,0.653375,0.245344,0.173443,0.0602956,0.159573,0.0555605,0.226435,0.147839,0.0513758
160.9,0.707298,0.348181,0.653348,0.245331,0.173425,0.0602888,0.159558,0.0555544,0.226422,0.147825,0.0513703
161,0.707268,0.348177,0.653322,0.245317,0.173408,0.0602821,0.159542,0.0555483,0.22641,0.147811,0.0513648
161.1,0.707238,0.348173,0.653295,0.245303,0.173391,0.0602754,0.159527,0.0555422,0.226398,0.147797,0.0513593
161.2,0.707207,0.348168,0.653269,0.245289,0.173374,0.0602686,0.159511,0.0555361,0.226386,0.147783,0.0513538
161.3,0.707177,0.348164,0.653242,0.245276,0.173357,0.0602619,0.159496,0.05553,0.226374,0.147769,0.0513483
161.4,0.707146,0.34816,0.653215,0.245262,0.17334,0.0602552,0.15948,0.0555239,0.226362,0.147755,0.0513428
161.5,0.707116,0.348156,0.653189,0.245248,0.173323,0.0602485,0.159465,0.0555178,0.226349,0.147741,0.0513373
161.6,0.707086,0.348151,0.653162,0.245235,0.173305,0.0602417,0.159449,0.0555117,0.226337,0.147727,0.0513318
161.7,0.707055,0.348147,0.653136,0.245221,0.173288,0.060235,0.159434,0.0555056,0.226325,0.147713,0.0513263
161.8,0.707025,0.348143,0.653109,0.245207,0.173271,0.0602283,0.159418,0.0554996,0.226313,0.147699,0.0513208
161.9,0.706995,0.348138,0.653083,0.245193,0.173254,0.0602216,0.159402,0.0554935,0.226301,0.147685,0.0513153
162,0.706964,0.348134,0.653056,0.24518,0.173237,0.0602148,0.159387,0.0554874,0.226289,0.147671,0.0513098
162.1,0.706934,0.34813,0.653029,0.245166,0.17322,0.0602081,0.159371,0.0554813,0.226277,0.147657,0.0513043
162.2,0.706904,0.348125,0.653003,0.245152,0.173202,0.0602014,0.159356,0.0554752,0.226264,0.147643,0.0512988
162.3,0.706873,0.348121,0.652976,0.245139,0.173185,0.0601947,0.15934,0.0554691,0.226252,0.14763,0.0512933
162.4,0.706843,0.348117,0.65295,0.245125,0.173168,0.060188,0.159325,0.0554631,0.22624,0.147616,0.0512878
162.5,0.706813,0.348112,0.652923,0.245111,0.173151,0.0601813,0.159309,0.055457,0.226228,0.147602,0.0512823
162.6,0.706782,0.348108,0.652897,0.245097,0.173134,0.0601745,0.159294,0.0554509,0.226216,0.147588,0.0512769
162.7,0.706752,0.348104,0.65287,0.245084,0.173117,0.0601678,0.159278,0.0554448,0.226204,0.147574,0.0512714
162.8,0.706722,0.348099,0.652843,0.24507,0.1731,0.0601611,0.159263,0.0554387,0.226191,0.14756,0.0512659
162.9,0.706691,0.348095,0.652817,0.245056,0.173083,0.0601544,0.159247,0.0554327,0.226179,0.147546,0.0512604
163,0.706661,0.348091,0.65279,0.245043,0.173065,0.0601477,0.159232,0.0554266,0.226167,0.147532,0.0512549
163.1,0.706631,0.348087,0.652764,0.245029,0.173048,0.060141,0.159216,0.0554205,0.226155,0.147518,0.0512494
163.2,0.7066,0.348082,0.652737,0.245015,0.173031,0.0601343,0.159201,0.0554144,0.226143,0.147504,0.0512439
163.3,0.70657,0.348078,0.652711,0.245002,0.173014,0.0601275,0.159185,0.0554083,0.226131,0.14749,0.0512384
163.4,0.70654,0.348074,0.652684,0.244988,0.172997,0.0601208,0.15917,0.0554023,0.226119,0.147476,0.0512329
163.5,0.706509,0.348069,0.652658,0.244974,0.17298,0.0601141,0.159155,0.0553962,0.226106,0.147462,0.0512274
163.6,0.706479,0.348065,0.652631,0.24496,0.172963,0.0601074,0.159139,0.0553901,0.226094,0.147448,0.051222
163.7,0.706449,0.348061,0.652605,0.244947,0.172946,0.0601007,0.159124,0.055384,0.226082,0.147434,0.0512165
163.8,0.706418,0.348056,0.652578,0.244933,0.172928,0.060094,0.159108,0.055378,0.22607,0.147421,0.051211
163.9,0.706388,0.348052,0.652551,0.244919,0.172911,0.0600873,0.159093,0.0553719,0.226058,0.147407,0.0512055
164,0.706358,0.348048,0.652525,0.244906,0.172894,0.0600806,0.159077,0.0553658,0.226046,0.147393,0.0512
164.1,0.706327,0.348043,0.652498,0.244892,0.172877,0.0600739,0.159062,0.0553598,0.226034,0.147379,0.0511945
164.2,0.706297,0.348039,0.652472,0.244878,0.17286,0.0600672,0.159046,0.0553537,0.226022,0.147365,0.051189
164.3,0.706267,0.348035,0.652445,0.244865,0.172843,0.0600605,0.159031,0.0553476,0.226009,0.147351,0.0511836
164.4,0.706237,0.34803,0.652419,0.244851,0.172826,0.0600538,0.159015,0.0553416,0.225997,0.147337,0.0511781
164.5,0.706206,0.348026,0.652392,0.244837,0.172809,0.0600471,0.159,0.0553355,0.225985,0.147323,0.0511726
164.6,0.706176,0.348022,0.652366,0.244823,0.172792,0.0600404,0.158984,0.0553294,0.225973,0.147309,0.0511671
164.7,0.706146,0.348017,0.652339,0.24481,0.172775,0.0600337,0.158969,0.0553233,0.225961,0.147295,0.0511616
164.8,0.706115,0.348013,0.652313,0.244796,0.172758,0.060027,0.158953,0.0553173,0.225949,0.147281,0.0511562
164.9,0.706085,0.348009,0.652286,0.244782,0.17274,0.0600203,0.158938,0.0553112,0.225937,0.147267,0.0511507
165,0.706055,0.348004,0.65226,0.244769,0.172723,0.0600136,0.158922,0.0553052,0.225924,0.147254,0.0511452
165.1,0.706024,0.348,0.652233,0.244755,0.172706,0.0600069,0.158907,0.0552991,0.225912,0.14724,0.0511397
165.2,0.705994,0.347996,0.652207,0.244741,0.172689,0.0600002,0.158892,0.055293,0.2259,0.147226,0.0511342
165.3,0.705964,0.347992,0.65218,0.244728,0.172672,0.0599935,0.158876,0.055287,0.225888,0.147212,0.0511288
165.4,0.705934,0.347987,0.652154,0.244714,0.172655,0.0599868,0.158861,0.0552809,0.225876,0.147198,0.0511233
165.5,0.705903,0.347983,0.652127,0.2447,0.172638,0.0599801,0.158845,0.0552748,0.225864,0.147184,0.0511178
165.6,0.705873,0.347979,0.652101,0.244687,0.172621,0.0599734,0.15883,0.0552688,0.225852,0.14717,0.0511123
165.7,0.705843,0.347974,0.652074,0.244673,0.172604,0.0599667,0.158814,0.0552627,0.22584,0.147156,0.0511069
165.8,0.705813,0.34797,0.652048,0.244659,0.172587,0.05996,0.158799,0.0552567,0.225827,0.147142,0.0511014
165.9,0.705782,0.347966,0.652021,0.244646,0.17257,0.0599534,0.158783,0.0552506,0.225815,0.147128,0.0510959
166,0.705752,0.347961,0.651995,0.244632,0.172553,0.0599467,0.158768,0.0552446,0.225803,0.147115,0.0510905
166.1,0.705722,0.347957,0.651968,0.244618,0.172536,0.05994,0.158753,0.0552385,0.225791,0.147101,0.051085
166.2,0.705691,0.347953,0.651942,0.244605,0.172518,0.0599333,0.158737,0.0552324,0.225779,0.147087,0.0510795
166.3,0.705661,0.347948,0.651915,0.244591,0.172501,0.0599266,0.158722,0.0552264,0.225767,0.147073,0.051074
166.4,0.705631,0.347944,0.651889,0.244577,0.172484,0.0599199,0.158706,0.0552203,0.225755,0.147059,0.0510686
166.5,0.705601,0.34794,0.651862,0.244564,0.172467,0.0599132,0.158691,0.0552143,0.225743,0.147045,0.0510631
166.6,0.70557,0.347935,0.651836,0.24455,0.17245,0.0599066,0.158675,0.0552082,0.225731,0.147031,0.0510576
166.7,0.70554,0.347931,0.651809,0.244536,0.172433,0.0598999,0.15866,0.0552022,0.225718,0.147017,0.0510522
166.8,0.70551,0.347927,0.651783,0.244523,0.172416,0.0598932,0.158645,0.0551961,0.225706,0.147004,0.0510467
166.9,0.70548,0.347922,0.651756,0.244509,0.172399,0.0598865,0.158629,0.0551901,0.225694,0.14699,0.0510412
167,0.70545,0.347918,0.65173,0.244495,0.172382,0.0598798,0.158614,0.055184,0.225682,0.146976,0.0510358
167.1,0.705419,0.347914,0.651704,0.244482,0.172365,0.0598731,0.158598,0.055178,0.22567,0.146962,0.0510303
